Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
SEP20,Male,65+ years,248.0,462.0,127.0,94.0,64.0,47.0,18.0,45.0,1105.0
SEP20,Male,All Males,9685.0,13289.0,5476.0,2279.0,2618.0,1078.0,841.0,1186.0,36407.0
SEP20,Total,0-4 years,2429.0,2378.0,1439.0,534.0,602.0,82.0,190.0,297.0,7948.0
SEP20,Total,5-9 years,1814.0,2191.0,1202.0,423.0,412.0,88.0,153.0,290.0,6569.0
SEP20,Total,10-14 years,1682.0,1716.0,985.0,401.0,384.0,87.0,127.0,339.0,5719.0
SEP20,Total,15-17 years,1660.0,1396.0,812.0,373.0,466.0,155.0,134.0,174.0,5159.0
SEP20,Total,18-19 years,1601.0,1366.0,663.0,286.0,381.0,179.0,97.0,155.0,4719.0
SEP20,Total,20-24 years,3081.0,3419.0,1235.0,591.0,839.0,320.0,212.0,261.0,9945.0
SEP20,Total,25-29 years,1714.0,3332.0,1088.0,561.0,574.0,247.0,163.0,226.0,7886.0
SEP20,Total,30-34 years,1787.0,3540.0,1092.0,628.0,669.0,235.0,182.0,249.0,8358.0
SEP20,Total,35-39 years,1841.0,3619.0,1180.0,654.0,672.0,234.0,164.0,292.0,8633.0
SEP20,Total,40-44 years,1655.0,3129.0,1052.0,529.0,510.0,185.0,152.0,231.0,7430.0
SEP20,Total,45-49 years,1497.0,2618.0,898.0,476.0,454.0,189.0,118.0,186.0,6427.0
SEP20,Total,50-54 years,1171.0,1900.0,599.0,347.0,285.0,148.0,95.0,177.0,4718.0
SEP20,Total,55-59 years,698.0,1222.0,372.0,233.0,190.0,105.0,58.0,141.0,3014.0
SEP20,Total,60-64 years,438.0,773.0,241.0,147.0,98.0,55.0,30.0,93.0,1873.0
SEP20,Total,65+ years,550.0,1061.0,247.0,188.0,114.0,92.0,30.0,85.0,2367.0
SEP20,Total,All Ages,23618.0,33660.0,13105.0,6371.0,6650.0,2401.0,1905.0,3196.0,90765.0
AUG20,Female,0-4 years,1148.0,1198.0,683.0,261.0,248.0,47.0,84.0,133.0,3801.0
AUG20,Female,5-9 years,846.0,1049.0,580.0,192.0,197.0,39.0,82.0,131.0,3112.0
AUG20,Female,10-14 years,810.0,836.0,478.0,183.0,183.0,39.0,62.0,157.0,2748.0
AUG20,Female,15-17 years,1021.0,788.0,439.0,240.0,257.0,100.0,68.0,124.0,3035.0
AUG20,Female,18-19 years,1008.0,877.0,371.0,175.0,232.0,101.0,59.0,83.0,2903.0
AUG20,Female,20-24 years,1932.0,2206.0,835.0,414.0,558.0,203.0,145.0,181.0,6463.0
AUG20,Female,25-29 years,1204.0,2227.0,732.0,428.0,420.0,145.0,118.0,171.0,5428.0
AUG20,Female,30-34 years,1170.0,2386.0,728.0,458.0,466.0,149.0,127.0,177.0,5648.0
AUG20,Female,35-39 years,1132.0,2283.0,720.0,465.0,410.0,140.0,98.0,215.0,5450.0
AUG20,Female,40-44 years,949.0,1900.0,585.0,330.0,317.0,78.0,88.0,139.0,4383.0
AUG20,Female,45-49 years,788.0,1451.0,440.0,266.0,249.0,79.0,47.0,141.0,3455.0
AUG20,Female,50-54 years,576.0,1034.0,309.0,168.0,152.0,62.0,43.0,82.0,2423.0
AUG20,Female,55-59 years,315.0,640.0,192.0,113.0,101.0,43.0,17.0,74.0,1492.0
AUG20,Female,60-64 years,222.0,428.0,107.0,66.0,53.0,24.0,13.0,48.0,961.0
AUG20,Female,65+ years,297.0,593.0,118.0,96.0,49.0,41.0,14.0,42.0,1250.0
AUG20,Female,All Females,13418.0,19896.0,7317.0,3855.0,3892.0,1290.0,1065.0,1898.0,52552.0
AUG20,Male,0-4 years,1247.0,1173.0,732.0,272.0,292.0,50.0,109.0,123.0,3997.0
AUG20,Male,5-9 years,899.0,1125.0,569.0,210.0,187.0,44.0,79.0,114.0,3223.0
AUG20,Male,10-14 years,757.0,861.0,446.0,184.0,163.0,43.0,58.0,141.0,2652.0
AUG20,Male,15-17 years,647.0,578.0,294.0,117.0,163.0,63.0,47.0,76.0,1984.0
AUG20,Male,18-19 years,566.0,511.0,238.0,96.0,139.0,71.0,31.0,44.0,1695.0
AUG20,Male,20-24 years,1047.0,1090.0,353.0,150.0,268.0,124.0,60.0,53.0,3142.0
AUG20,Male,25-29 years,429.0,958.0,311.0,96.0,154.0,83.0,51.0,37.0,2116.0
AUG20,Male,30-34 years,486.0,1095.0,313.0,129.0,193.0,80.0,51.0,56.0,2395.0
AUG20,Male,35-39 years,594.0,1203.0,452.0,174.0,237.0,96.0,61.0,60.0,2872.0
AUG20,Male,40-44 years,595.0,1174.0,400.0,165.0,214.0,99.0,67.0,99.0,2808.0
AUG20,Male,45-49 years,646.0,1060.0,405.0,178.0,204.0,105.0,62.0,61.0,2713.0
AUG20,Male,50-54 years,540.0,757.0,291.0,141.0,153.0,79.0,56.0,77.0,2092.0
AUG20,Male,55-59 years,358.0,518.0,177.0,110.0,112.0,53.0,41.0,62.0,1428.0
AUG20,Male,60-64 years,207.0,314.0,126.0,70.0,52.0,31.0,16.0,47.0,862.0
AUG20,Male,65+ years,226.0,472.0,127.0,99.0,62.0,41.0,16.0,51.0,1093.0
AUG20,Male,All Males,9244.0,12889.0,5234.0,2191.0,2593.0,1062.0,805.0,1101.0,35072.0
AUG20,Total,0-4 years,2395.0,2371.0,1415.0,533.0,540.0,97.0,193.0,256.0,7798.0
AUG20,Total,5-9 years,1745.0,2174.0,1149.0,402.0,384.0,83.0,161.0,245.0,6335.0
AUG20,Total,10-14 years,1567.0,1697.0,924.0,367.0,346.0,82.0,120.0,298.0,5400.0
AUG20,Total,15-17 years,1668.0,1366.0,733.0,357.0,420.0,163.0,115.0,200.0,5019.0
AUG20,Total,18-19 years,1574.0,1388.0,609.0,271.0,371.0,172.0,90.0,127.0,4598.0
AUG20,Total,20-24 years,2979.0,3296.0,1188.0,564.0,826.0,327.0,205.0,234.0,9605.0
AUG20,Total,25-29 years,1633.0,3185.0,1043.0,524.0,574.0,228.0,169.0,208.0,7544.0
AUG20,Total,30-34 years,1656.0,3481.0,1041.0,587.0,659.0,229.0,178.0,233.0,8043.0
AUG20,Total,35-39 years,1726.0,3486.0,1172.0,639.0,647.0,236.0,159.0,275.0,8322.0
AUG20,Total,40-44 years,1544.0,3074.0,985.0,495.0,531.0,177.0,155.0,238.0,7191.0
AUG20,Total,45-49 years,1434.0,2511.0,845.0,444.0,453.0,184.0,109.0,202.0,6168.0
AUG20,Total,50-54 years,1116.0,1791.0,600.0,309.0,305.0,141.0,99.0,159.0,4515.0
AUG20,Total,55-59 years,673.0,1158.0,369.0,223.0,213.0,96.0,58.0,136.0,2920.0
AUG20,Total,60-64 years,429.0,742.0,233.0,136.0,105.0,55.0,29.0,95.0,1823.0
AUG20,Total,65+ years,523.0,1065.0,245.0,195.0,111.0,82.0,30.0,93.0,2343.0
AUG20,Total,All Ages,22662.0,32785.0,12551.0,6046.0,6485.0,2352.0,1870.0,2999.0,87624.0
JUL20,Female,0-4 years,1145.0,1233.0,665.0,258.0,287.0,55.0,81.0,131.0,3852.0
JUL20,Female,5-9 years,843.0,1060.0,529.0,197.0,220.0,35.0,80.0,120.0,3079.0
JUL20,Female,10-14 years,779.0,850.0,462.0,177.0,186.0,39.0,60.0,158.0,2710.0
JUL20,Female,15-17 years,1032.0,795.0,427.0,220.0,269.0,90.0,74.0,122.0,3022.0
JUL20,Female,18-19 years,1031.0,900.0,384.0,178.0,245.0,104.0,60.0,76.0,2975.0
JUL20,Female,20-24 years,1951.0,2177.0,844.0,401.0,585.0,186.0,139.0,188.0,6453.0
JUL20,Female,25-29 years,1225.0,2261.0,730.0,426.0,405.0,138.0,122.0,187.0,5471.0
JUL20,Female,30-34 years,1161.0,2431.0,724.0,466.0,469.0,152.0,124.0,186.0,5695.0
JUL20,Female,35-39 years,1099.0,2293.0,735.0,451.0,430.0,134.0,100.0,185.0,5409.0
JUL20,Female,40-44 years,936.0,1921.0,588.0,344.0,304.0,81.0,93.0,122.0,4382.0
JUL20,Female,45-49 years,772.0,1503.0,450.0,274.0,239.0,78.0,44.0,136.0,3488.0
JUL20,Female,50-54 years,580.0,1114.0,313.0,179.0,152.0,61.0,40.0,86.0,2522.0
JUL20,Female,55-59 years,303.0,667.0,173.0,116.0,103.0,39.0,18.0,63.0,1480.0
JUL20,Female,60-64 years,207.0,437.0,99.0,64.0,54.0,27.0,15.0,46.0,949.0
JUL20,Female,65+ years,291.0,646.0,108.0,98.0,50.0,37.0,15.0,35.0,1279.0
JUL20,Female,All Females,13355.0,20288.0,7231.0,3849.0,3998.0,1256.0,1065.0,1841.0,52766.0
JUL20,Male,0-4 years,1245.0,1207.0,685.0,258.0,306.0,39.0,111.0,128.0,3975.0
JUL20,Male,5-9 years,872.0,1168.0,535.0,222.0,208.0,39.0,79.0,115.0,3233.0
JUL20,Male,10-14 years,748.0,879.0,412.0,193.0,189.0,33.0,61.0,146.0,2659.0
JUL20,Male,15-17 years,649.0,588.0,312.0,121.0,160.0,55.0,47.0,93.0,2024.0
JUL20,Male,18-19 years,569.0,508.0,238.0,89.0,128.0,75.0,30.0,49.0,1686.0
JUL20,Male,20-24 years,1040.0,1093.0,383.0,151.0,277.0,121.0,65.0,45.0,3173.0
JUL20,Male,25-29 years,460.0,924.0,330.0,98.0,162.0,79.0,57.0,42.0,2149.0
JUL20,Male,30-34 years,481.0,984.0,322.0,142.0,202.0,82.0,54.0,59.0,2318.0
JUL20,Male,35-39 years,616.0,1185.0,449.0,175.0,231.0,92.0,69.0,59.0,2866.0
JUL20,Male,40-44 years,605.0,1144.0,428.0,156.0,217.0,97.0,74.0,86.0,2803.0
JUL20,Male,45-49 years,675.0,1045.0,390.0,172.0,203.0,113.0,70.0,63.0,2716.0
JUL20,Male,50-54 years,552.0,751.0,296.0,154.0,139.0,77.0,57.0,71.0,2094.0
JUL20,Male,55-59 years,353.0,502.0,163.0,106.0,97.0,59.0,38.0,59.0,1372.0
JUL20,Male,60-64 years,210.0,313.0,121.0,60.0,54.0,27.0,17.0,44.0,845.0
JUL20,Male,65+ years,238.0,507.0,115.0,91.0,65.0,38.0,19.0,52.0,1125.0
JUL20,Male,All Males,9313.0,12798.0,5179.0,2188.0,2638.0,1026.0,848.0,1111.0,35038.0
JUL20,Total,0-4 years,2390.0,2440.0,1350.0,516.0,593.0,94.0,192.0,259.0,7827.0
JUL20,Total,5-9 years,1715.0,2228.0,1064.0,419.0,428.0,74.0,159.0,235.0,6312.0
JUL20,Total,10-14 years,1527.0,1729.0,874.0,370.0,375.0,72.0,121.0,304.0,5369.0
JUL20,Total,15-17 years,1681.0,1383.0,739.0,341.0,429.0,145.0,121.0,215.0,5046.0
JUL20,Total,18-19 years,1600.0,1408.0,622.0,267.0,373.0,179.0,90.0,125.0,4661.0
JUL20,Total,20-24 years,2991.0,3270.0,1227.0,552.0,862.0,307.0,204.0,233.0,9626.0
JUL20,Total,25-29 years,1685.0,3185.0,1060.0,524.0,567.0,217.0,179.0,229.0,7620.0
JUL20,Total,30-34 years,1642.0,3415.0,1046.0,608.0,671.0,234.0,178.0,245.0,8013.0
JUL20,Total,35-39 years,1715.0,3478.0,1184.0,626.0,661.0,226.0,169.0,244.0,8275.0
JUL20,Total,40-44 years,1541.0,3065.0,1016.0,500.0,521.0,178.0,167.0,208.0,7185.0
JUL20,Total,45-49 years,1447.0,2548.0,840.0,446.0,442.0,191.0,114.0,199.0,6204.0
JUL20,Total,50-54 years,1132.0,1865.0,609.0,333.0,291.0,138.0,97.0,157.0,4616.0
JUL20,Total,55-59 years,656.0,1169.0,336.0,222.0,200.0,98.0,56.0,122.0,2852.0
JUL20,Total,60-64 years,417.0,750.0,220.0,124.0,108.0,54.0,32.0,90.0,1794.0
JUL20,Total,65+ years,529.0,1153.0,223.0,189.0,115.0,75.0,34.0,87.0,2404.0
JUL20,Total,All Ages,22668.0,33086.0,12410.0,6037.0,6636.0,2282.0,1913.0,2952.0,87804.0
JUN20,Female,0-4 years,1152.0,1215.0,676.0,243.0,301.0,54.0,89.0,146.0,3875.0
JUN20,Female,5-9 years,834.0,1084.0,585.0,173.0,224.0,30.0,84.0,142.0,3150.0
JUN20,Female,10-14 years,835.0,883.0,463.0,186.0,216.0,39.0,59.0,162.0,2841.0
JUN20,Female,15-17 years,1085.0,771.0,426.0,208.0,263.0,88.0,72.0,124.0,3035.0
JUN20,Female,18-19 years,1027.0,868.0,368.0,182.0,229.0,109.0,62.0,85.0,2925.0
JUN20,Female,20-24 years,1915.0,2230.0,847.0,410.0,571.0,197.0,137.0,197.0,6488.0
JUN20,Female,25-29 years,1227.0,2293.0,734.0,374.0,408.0,130.0,129.0,189.0,5472.0
JUN20,Female,30-34 years,1188.0,2501.0,723.0,454.0,473.0,153.0,119.0,190.0,5784.0
JUN20,Female,35-39 years,1144.0,2318.0,755.0,442.0,427.0,149.0,104.0,192.0,5514.0
JUN20,Female,40-44 years,949.0,1913.0,598.0,340.0,309.0,77.0,94.0,152.0,4424.0
JUN20,Female,45-49 years,830.0,1513.0,438.0,275.0,235.0,77.0,44.0,142.0,3551.0
JUN20,Female,50-54 years,562.0,1110.0,320.0,183.0,157.0,65.0,38.0,76.0,2508.0
JUN20,Female,55-59 years,311.0,659.0,183.0,118.0,89.0,39.0,21.0,60.0,1478.0
JUN20,Female,60-64 years,225.0,420.0,95.0,78.0,54.0,20.0,15.0,47.0,953.0
JUN20,Female,65+ years,288.0,655.0,119.0,95.0,47.0,42.0,15.0,38.0,1299.0
JUN20,Female,All Females,13572.0,20433.0,7330.0,3761.0,4003.0,1269.0,1082.0,1942.0,53297.0
JUN20,Male,0-4 years,1265.0,1273.0,688.0,255.0,286.0,47.0,115.0,153.0,4078.0
JUN20,Male,5-9 years,900.0,1199.0,520.0,229.0,214.0,48.0,87.0,130.0,3323.0
JUN20,Male,10-14 years,793.0,928.0,406.0,214.0,199.0,31.0,60.0,137.0,2764.0
JUN20,Male,15-17 years,663.0,599.0,297.0,135.0,170.0,66.0,51.0,91.0,2068.0
JUN20,Male,18-19 years,604.0,512.0,249.0,92.0,123.0,70.0,30.0,48.0,1726.0
JUN20,Male,20-24 years,1044.0,1053.0,395.0,148.0,260.0,109.0,58.0,46.0,3109.0
JUN20,Male,25-29 years,463.0,878.0,320.0,120.0,173.0,82.0,58.0,46.0,2139.0
JUN20,Male,30-34 years,466.0,961.0,352.0,145.0,191.0,84.0,65.0,57.0,2314.0
JUN20,Male,35-39 years,599.0,1136.0,469.0,182.0,231.0,92.0,75.0,55.0,2831.0
JUN20,Male,40-44 years,619.0,1141.0,452.0,181.0,231.0,88.0,80.0,81.0,2867.0
JUN20,Male,45-49 years,680.0,1047.0,411.0,186.0,211.0,113.0,73.0,68.0,2775.0
JUN20,Male,50-54 years,580.0,759.0,300.0,153.0,149.0,78.0,53.0,77.0,2148.0
JUN20,Male,55-59 years,358.0,501.0,168.0,99.0,90.0,61.0,33.0,64.0,1371.0
JUN20,Male,60-64 years,200.0,316.0,116.0,73.0,48.0,27.0,20.0,47.0,847.0
JUN20,Male,65+ years,257.0,537.0,117.0,92.0,56.0,40.0,19.0,49.0,1167.0
JUN20,Male,All Males,9491.0,12840.0,5260.0,2304.0,2632.0,1036.0,877.0,1149.0,35527.0
JUN20,Total,0-4 years,2417.0,2488.0,1364.0,498.0,587.0,101.0,204.0,299.0,7953.0
JUN20,Total,5-9 years,1734.0,2283.0,1105.0,402.0,438.0,78.0,171.0,272.0,6473.0
JUN20,Total,10-14 years,1628.0,1811.0,869.0,400.0,415.0,70.0,119.0,299.0,5605.0
JUN20,Total,15-17 years,1748.0,1370.0,723.0,343.0,433.0,154.0,123.0,215.0,5103.0
JUN20,Total,18-19 years,1631.0,1380.0,617.0,274.0,352.0,179.0,92.0,133.0,4651.0
JUN20,Total,20-24 years,2959.0,3283.0,1242.0,558.0,831.0,306.0,195.0,243.0,9597.0
JUN20,Total,25-29 years,1690.0,3171.0,1054.0,494.0,581.0,212.0,187.0,235.0,7611.0
JUN20,Total,30-34 years,1654.0,3462.0,1075.0,599.0,664.0,237.0,184.0,247.0,8098.0
JUN20,Total,35-39 years,1743.0,3454.0,1224.0,624.0,658.0,241.0,179.0,247.0,8345.0
JUN20,Total,40-44 years,1568.0,3054.0,1050.0,521.0,540.0,165.0,174.0,233.0,7291.0
JUN20,Total,45-49 years,1510.0,2560.0,849.0,461.0,446.0,190.0,117.0,210.0,6326.0
JUN20,Total,50-54 years,1142.0,1869.0,620.0,336.0,306.0,143.0,91.0,153.0,4656.0
JUN20,Total,55-59 years,669.0,1160.0,351.0,217.0,179.0,100.0,54.0,124.0,2849.0
JUN20,Total,60-64 years,425.0,736.0,211.0,151.0,102.0,47.0,35.0,94.0,1800.0
JUN20,Total,65+ years,545.0,1192.0,236.0,187.0,103.0,82.0,34.0,87.0,2466.0
JUN20,Total,All Ages,23063.0,33273.0,12590.0,6065.0,6635.0,2305.0,1959.0,3091.0,88824.0
MAY20,Female,0-4 years,1110.0,1205.0,674.0,240.0,276.0,54.0,93.0,160.0,3812.0
MAY20,Female,5-9 years,801.0,1094.0,569.0,185.0,200.0,29.0,80.0,179.0,3134.0
MAY20,Female,10-14 years,831.0,870.0,501.0,170.0,176.0,39.0,57.0,189.0,2831.0
MAY20,Female,15-17 years,1031.0,761.0,439.0,204.0,258.0,88.0,71.0,152.0,3000.0
MAY20,Female,18-19 years,1015.0,887.0,357.0,184.0,243.0,102.0,65.0,92.0,2940.0
MAY20,Female,20-24 years,1888.0,2148.0,788.0,412.0,590.0,195.0,129.0,187.0,6324.0
MAY20,Female,25-29 years,1239.0,2220.0,713.0,364.0,392.0,129.0,141.0,163.0,5348.0
MAY20,Female,30-34 years,1162.0,2504.0,692.0,449.0,439.0,147.0,112.0,181.0,5674.0
MAY20,Female,35-39 years,1151.0,2340.0,745.0,432.0,444.0,149.0,109.0,180.0,5528.0
MAY20,Female,40-44 years,955.0,1921.0,566.0,338.0,315.0,88.0,88.0,144.0,4408.0
MAY20,Female,45-49 years,835.0,1497.0,427.0,283.0,250.0,77.0,42.0,127.0,3530.0
MAY20,Female,50-54 years,555.0,1051.0,288.0,168.0,150.0,71.0,38.0,80.0,2397.0
MAY20,Female,55-59 years,323.0,609.0,188.0,92.0,94.0,43.0,25.0,61.0,1434.0
MAY20,Female,60-64 years,199.0,417.0,107.0,58.0,46.0,23.0,13.0,45.0,908.0
MAY20,Female,65+ years,269.0,673.0,113.0,75.0,51.0,37.0,16.0,35.0,1269.0
MAY20,Female,All Females,13364.0,20197.0,7167.0,3654.0,3924.0,1271.0,1079.0,1975.0,52537.0
MAY20,Male,0-4 years,1236.0,1299.0,671.0,253.0,286.0,49.0,121.0,165.0,4079.0
MAY20,Male,5-9 years,845.0,1183.0,515.0,213.0,188.0,42.0,84.0,165.0,3231.0
MAY20,Male,10-14 years,765.0,935.0,412.0,201.0,177.0,33.0,60.0,150.0,2729.0
MAY20,Male,15-17 years,669.0,570.0,293.0,119.0,158.0,60.0,46.0,106.0,2017.0
MAY20,Male,18-19 years,542.0,519.0,241.0,85.0,139.0,60.0,34.0,51.0,1670.0
MAY20,Male,20-24 years,1021.0,1041.0,378.0,143.0,255.0,108.0,53.0,50.0,3043.0
MAY20,Male,25-29 years,446.0,857.0,306.0,110.0,157.0,99.0,50.0,40.0,2060.0
MAY20,Male,30-34 years,479.0,1007.0,338.0,131.0,186.0,82.0,62.0,50.0,2331.0
MAY20,Male,35-39 years,614.0,1103.0,435.0,166.0,214.0,89.0,75.0,55.0,2742.0
MAY20,Male,40-44 years,613.0,1131.0,408.0,148.0,218.0,89.0,85.0,76.0,2756.0
MAY20,Male,45-49 years,655.0,1046.0,385.0,169.0,202.0,107.0,60.0,63.0,2672.0
MAY20,Male,50-54 years,575.0,761.0,281.0,140.0,157.0,88.0,58.0,77.0,2135.0
MAY20,Male,55-59 years,350.0,503.0,178.0,86.0,88.0,55.0,34.0,59.0,1345.0
MAY20,Male,60-64 years,198.0,325.0,108.0,64.0,46.0,26.0,23.0,49.0,839.0
MAY20,Male,65+ years,243.0,530.0,113.0,79.0,52.0,39.0,19.0,47.0,1120.0
MAY20,Male,All Males,9251.0,12810.0,5062.0,2107.0,2523.0,1026.0,864.0,1203.0,34769.0
MAY20,Total,0-4 years,2346.0,2504.0,1345.0,493.0,562.0,103.0,214.0,325.0,7891.0
MAY20,Total,5-9 years,1646.0,2277.0,1084.0,398.0,388.0,71.0,164.0,344.0,6365.0
MAY20,Total,10-14 years,1596.0,1805.0,913.0,371.0,353.0,72.0,117.0,339.0,5560.0
MAY20,Total,15-17 years,1700.0,1331.0,732.0,323.0,416.0,148.0,117.0,258.0,5017.0
MAY20,Total,18-19 years,1557.0,1406.0,598.0,269.0,382.0,162.0,99.0,143.0,4610.0
MAY20,Total,20-24 years,2909.0,3189.0,1166.0,555.0,845.0,303.0,182.0,237.0,9367.0
MAY20,Total,25-29 years,1685.0,3077.0,1019.0,474.0,549.0,228.0,191.0,203.0,7408.0
MAY20,Total,30-34 years,1641.0,3511.0,1030.0,580.0,625.0,229.0,174.0,231.0,8005.0
MAY20,Total,35-39 years,1765.0,3443.0,1180.0,598.0,658.0,238.0,184.0,235.0,8270.0
MAY20,Total,40-44 years,1568.0,3052.0,974.0,486.0,533.0,177.0,173.0,220.0,7164.0
MAY20,Total,45-49 years,1490.0,2543.0,812.0,452.0,452.0,184.0,102.0,190.0,6202.0
MAY20,Total,50-54 years,1130.0,1812.0,569.0,308.0,307.0,159.0,96.0,157.0,4532.0
MAY20,Total,55-59 years,673.0,1112.0,366.0,178.0,182.0,98.0,59.0,120.0,2779.0
MAY20,Total,60-64 years,397.0,742.0,215.0,122.0,92.0,49.0,36.0,94.0,1747.0
MAY20,Total,65+ years,512.0,1203.0,226.0,154.0,103.0,76.0,35.0,82.0,2389.0
MAY20,Total,All Ages,22615.0,33007.0,12229.0,5761.0,6447.0,2297.0,1943.0,3178.0,87306.0
APR20,Female,0-4 years,1097.0,1255.0,725.0,227.0,273.0,46.0,101.0,161.0,3884.0
APR20,Female,5-9 years,827.0,1136.0,603.0,162.0,188.0,32.0,79.0,185.0,3208.0
APR20,Female,10-14 years,857.0,891.0,540.0,164.0,159.0,39.0,56.0,197.0,2900.0
APR20,Female,15-17 years,1065.0,787.0,430.0,210.0,233.0,87.0,77.0,157.0,3038.0
APR20,Female,18-19 years,979.0,848.0,347.0,179.0,231.0,97.0,61.0,87.0,2821.0
APR20,Female,20-24 years,1861.0,2224.0,781.0,405.0,588.0,179.0,121.0,183.0,6330.0
APR20,Female,25-29 years,1268.0,2199.0,688.0,336.0,408.0,131.0,143.0,154.0,5315.0
APR20,Female,30-34 years,1177.0,2503.0,686.0,441.0,459.0,147.0,109.0,187.0,5697.0
APR20,Female,35-39 years,1116.0,2306.0,706.0,400.0,429.0,151.0,101.0,173.0,5365.0
APR20,Female,40-44 years,980.0,1994.0,574.0,337.0,312.0,88.0,87.0,131.0,4492.0
APR20,Female,45-49 years,852.0,1522.0,430.0,270.0,251.0,76.0,42.0,136.0,3571.0
APR20,Female,50-54 years,552.0,1089.0,289.0,162.0,157.0,80.0,37.0,87.0,2449.0
APR20,Female,55-59 years,305.0,642.0,174.0,88.0,91.0,41.0,25.0,55.0,1419.0
APR20,Female,60-64 years,200.0,411.0,113.0,66.0,54.0,23.0,11.0,51.0,929.0
APR20,Female,65+ years,290.0,659.0,111.0,74.0,56.0,40.0,12.0,34.0,1276.0
APR20,Female,All Females,13426.0,20466.0,7197.0,3521.0,3889.0,1257.0,1062.0,1978.0,52694.0
APR20,Male,0-4 years,1221.0,1273.0,706.0,237.0,307.0,48.0,124.0,149.0,4063.0
APR20,Male,5-9 years,873.0,1178.0,572.0,195.0,181.0,41.0,89.0,170.0,3297.0
APR20,Male,10-14 years,779.0,952.0,480.0,187.0,164.0,33.0,63.0,176.0,2831.0
APR20,Male,15-17 years,673.0,623.0,290.0,118.0,144.0,53.0,44.0,93.0,2038.0
APR20,Male,18-19 years,538.0,504.0,233.0,96.0,128.0,61.0,40.0,47.0,1647.0
APR20,Male,20-24 years,1028.0,1039.0,357.0,140.0,255.0,109.0,51.0,61.0,3033.0
APR20,Male,25-29 years,485.0,880.0,283.0,96.0,159.0,95.0,49.0,46.0,2088.0
APR20,Male,30-34 years,480.0,977.0,320.0,123.0,172.0,83.0,63.0,58.0,2272.0
APR20,Male,35-39 years,604.0,1105.0,395.0,150.0,217.0,101.0,67.0,58.0,2687.0
APR20,Male,40-44 years,613.0,1104.0,349.0,140.0,212.0,104.0,71.0,72.0,2655.0
APR20,Male,45-49 years,634.0,1066.0,353.0,158.0,185.0,108.0,60.0,68.0,2624.0
APR20,Male,50-54 years,570.0,734.0,275.0,132.0,143.0,88.0,52.0,75.0,2068.0
APR20,Male,55-59 years,341.0,497.0,181.0,75.0,94.0,54.0,36.0,56.0,1330.0
APR20,Male,60-64 years,201.0,297.0,109.0,59.0,46.0,22.0,21.0,46.0,801.0
APR20,Male,65+ years,242.0,500.0,111.0,63.0,55.0,44.0,17.0,46.0,1077.0
APR20,Male,All Males,9282.0,12729.0,5014.0,1969.0,2462.0,1044.0,847.0,1221.0,34511.0
APR20,Total,0-4 years,2318.0,2528.0,1431.0,464.0,580.0,94.0,225.0,310.0,7947.0
APR20,Total,5-9 years,1700.0,2314.0,1175.0,357.0,369.0,73.0,168.0,355.0,6505.0
APR20,Total,10-14 years,1636.0,1843.0,1020.0,351.0,323.0,72.0,119.0,373.0,5731.0
APR20,Total,15-17 years,1738.0,1410.0,720.0,328.0,377.0,140.0,121.0,250.0,5076.0
APR20,Total,18-19 years,1517.0,1352.0,580.0,275.0,359.0,158.0,101.0,134.0,4468.0
APR20,Total,20-24 years,2889.0,3263.0,1138.0,545.0,843.0,288.0,172.0,244.0,9363.0
APR20,Total,25-29 years,1753.0,3079.0,971.0,432.0,567.0,226.0,192.0,200.0,7403.0
APR20,Total,30-34 years,1657.0,3480.0,1006.0,564.0,631.0,230.0,172.0,245.0,7969.0
APR20,Total,35-39 years,1720.0,3411.0,1101.0,550.0,646.0,252.0,168.0,231.0,8052.0
APR20,Total,40-44 years,1593.0,3098.0,923.0,477.0,524.0,192.0,158.0,203.0,7147.0
APR20,Total,45-49 years,1486.0,2588.0,783.0,428.0,436.0,184.0,102.0,204.0,6195.0
APR20,Total,50-54 years,1122.0,1823.0,564.0,294.0,300.0,168.0,89.0,162.0,4517.0
APR20,Total,55-59 years,646.0,1139.0,355.0,163.0,185.0,95.0,61.0,111.0,2749.0
APR20,Total,60-64 years,401.0,708.0,222.0,125.0,100.0,45.0,32.0,97.0,1730.0
APR20,Total,65+ years,532.0,1159.0,222.0,137.0,111.0,84.0,29.0,80.0,2353.0
APR20,Total,All Ages,22708.0,33195.0,12211.0,5490.0,6351.0,2301.0,1909.0,3199.0,87205.0
MAR20,Female,0-4 years,1156.0,1315.0,798.0,268.0,291.0,57.0,98.0,127.0,4100.0
MAR20,Female,5-9 years,892.0,1166.0,657.0,189.0,209.0,38.0,70.0,127.0,3343.0
MAR20,Female,10-14 years,996.0,951.0,606.0,182.0,196.0,37.0,51.0,209.0,3225.0
MAR20,Female,15-17 years,1172.0,816.0,479.0,235.0,258.0,95.0,75.0,158.0,3278.0
MAR20,Female,18-19 years,984.0,882.0,355.0,187.0,233.0,97.0,65.0,99.0,2895.0
MAR20,Female,20-24 years,1936.0,2309.0,851.0,405.0,574.0,199.0,121.0,209.0,6587.0
MAR20,Female,25-29 years,1301.0,2294.0,697.0,394.0,379.0,152.0,143.0,183.0,5528.0
MAR20,Female,30-34 years,1272.0,2553.0,734.0,481.0,474.0,158.0,115.0,210.0,5978.0
