STATE,RNTRD RENT (WEEKLY) RANGES,NEGATIVE INCOME,NIL INCOME,"$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 OR MORE ($416,000 OR MORE)",PARTIAL INCOME STATED,ALL INCOMES NOT STATED,NOT APPLICABLE,TOTAL,CENSUS_YEAR
South Australia,Not applicable,2014.0,7296.0,5719.0,12249.0,13784.0,47129.0,32649.0,74968.0,69116.0,90847.0,88495.0,75503.0,76431.0,142866.0,99246.0,62830.0,40602.0,23950.0,21875.0,19445.0,14197.0,2510.0,85140.0,19920.0,105571.0,1234350.0,2016
Western Australia,Nil payments,84.0,524.0,275.0,567.0,542.0,1241.0,1068.0,1376.0,1478.0,1885.0,1793.0,1601.0,1449.0,2889.0,1565.0,1054.0,1072.0,478.0,533.0,390.0,379.0,34.0,1707.0,284.0,33.0,24281.0,2016
Western Australia,$1-$74,24.0,117.0,201.0,911.0,439.0,810.0,596.0,741.0,733.0,714.0,637.0,431.0,457.0,1577.0,729.0,542.0,1103.0,811.0,626.0,571.0,362.0,45.0,1590.0,507.0,11.0,15298.0,2016
Western Australia,$75-$99,28.0,79.0,134.0,668.0,656.0,876.0,363.0,567.0,418.0,420.0,297.0,236.0,181.0,385.0,188.0,158.0,177.0,110.0,76.0,60.0,60.0,6.0,526.0,261.0,0.0,6932.0,2016
Western Australia,$100-$124,70.0,231.0,257.0,1242.0,2958.0,3391.0,910.0,1118.0,987.0,1052.0,708.0,529.0,451.0,1067.0,630.0,436.0,551.0,305.0,231.0,241.0,185.0,18.0,1283.0,720.0,12.0,19578.0,2016
Western Australia,$125-$149,57.0,148.0,178.0,655.0,940.0,1662.0,1151.0,1052.0,634.0,660.0,521.0,359.0,264.0,517.0,338.0,219.0,232.0,102.0,119.0,103.0,60.0,22.0,741.0,352.0,11.0,11078.0,2016
Western Australia,$150-$174,38.0,256.0,206.0,835.0,1292.0,2246.0,1823.0,2516.0,1316.0,1246.0,1092.0,621.0,639.0,1015.0,493.0,378.0,227.0,173.0,167.0,85.0,108.0,17.0,1120.0,462.0,27.0,18391.0,2016
Western Australia,$175-$199,47.0,145.0,169.0,521.0,715.0,1266.0,1198.0,1730.0,999.0,959.0,658.0,525.0,387.0,793.0,480.0,272.0,276.0,183.0,113.0,71.0,80.0,16.0,896.0,317.0,22.0,12816.0,2016
Western Australia,$200-$224,59.0,219.0,165.0,583.0,813.0,1664.0,1644.0,2224.0,2169.0,2046.0,1423.0,1007.0,959.0,1598.0,865.0,476.0,384.0,161.0,201.0,136.0,110.0,9.0,1593.0,407.0,19.0,20921.0,2016
Western Australia,$225-$249,32.0,131.0,94.0,285.0,391.0,864.0,903.0,1186.0,1273.0,1214.0,901.0,796.0,601.0,907.0,491.0,277.0,249.0,109.0,93.0,65.0,55.0,3.0,871.0,172.0,8.0,11970.0,2016
Western Australia,$250-$274,66.0,324.0,193.0,557.0,895.0,1616.0,2095.0,2649.0,2670.0,2892.0,2338.0,1733.0,1512.0,2176.0,974.0,502.0,506.0,177.0,186.0,147.0,102.0,50.0,1846.0,316.0,52.0,26584.0,2016
Western Australia,$275-$299,37.0,262.0,128.0,414.0,451.0,1126.0,1654.0,1953.0,2173.0,2408.0,1981.0,1377.0,1123.0,1616.0,707.0,407.0,282.0,120.0,72.0,89.0,26.0,25.0,1442.0,238.0,10.0,20113.0,2016
Western Australia,$300-$324,123.0,613.0,264.0,824.0,1223.0,2398.0,3731.0,4307.0,5013.0,5946.0,5245.0,4117.0,3197.0,4753.0,2276.0,1210.0,848.0,327.0,259.0,199.0,167.0,62.0,3366.0,439.0,43.0,50937.0,2016
Western Australia,$325-$349,110.0,358.0,105.0,412.0,574.0,1110.0,1757.0,2369.0,2941.0,3508.0,3074.0,2490.0,2014.0,3109.0,1292.0,647.0,366.0,206.0,112.0,78.0,64.0,9.0,1887.0,230.0,31.0,28846.0,2016
Western Australia,$350-$374,170.0,696.0,337.0,730.0,1028.0,2004.0,3229.0,4467.0,5283.0,6979.0,6961.0,5675.0,4704.0,7826.0,3711.0,1738.0,1105.0,449.0,302.0,243.0,107.0,26.0,4565.0,479.0,61.0,62881.0,2016
Western Australia,$375-$399,85.0,412.0,192.0,307.0,446.0,967.0,1723.0,2182.0,2862.0,4171.0,4557.0,3752.0,3223.0,5974.0,3039.0,1478.0,923.0,423.0,346.0,312.0,143.0,13.0,3234.0,242.0,24.0,41053.0,2016
Western Australia,$400-$424,115.0,742.0,285.0,685.0,536.0,1150.0,1960.0,2879.0,3790.0,5767.0,6328.0,5691.0,5226.0,9963.0,5599.0,2948.0,2062.0,838.0,666.0,604.0,215.0,25.0,5794.0,371.0,47.0,64267.0,2016
Western Australia,$425-$449,14.0,267.0,82.0,176.0,153.0,332.0,519.0,700.0,1021.0,1720.0,2062.0,1854.0,2008.0,3890.0,2206.0,1361.0,882.0,421.0,281.0,307.0,75.0,10.0,2224.0,129.0,12.0,22683.0,2016
Western Australia,$450-$549,140.0,1058.0,382.0,655.0,496.0,1020.0,1602.0,2155.0,3268.0,5455.0,6038.0,6477.0,6327.0,14311.0,9994.0,6150.0,5296.0,2481.0,1971.0,1756.0,964.0,96.0,9100.0,392.0,70.0,87626.0,2016
Western Australia,$550-$649,51.0,406.0,112.0,161.0,159.0,211.0,350.0,483.0,657.0,1112.0,1228.0,1470.0,1694.0,4421.0,3259.0,2509.0,3137.0,1599.0,1370.0,1260.0,763.0,70.0,3492.0,130.0,17.0,30125.0,2016
Western Australia,$650-$749,25.0,157.0,43.0,47.0,57.0,65.0,184.0,204.0,278.0,397.0,531.0,497.0,557.0,1573.0,1234.0,1035.0,1582.0,1027.0,870.0,766.0,572.0,99.0,1451.0,79.0,13.0,13329.0,2016
Western Australia,$750-$849,17.0,86.0,31.0,33.0,24.0,35.0,60.0,80.0,150.0,214.0,221.0,286.0,239.0,720.0,584.0,543.0,966.0,558.0,543.0,615.0,493.0,64.0,836.0,53.0,9.0,7455.0,2016
Western Australia,$850-$949,7.0,44.0,24.0,30.0,20.0,23.0,25.0,40.0,50.0,111.0,86.0,95.0,115.0,377.0,316.0,206.0,596.0,348.0,291.0,300.0,322.0,51.0,490.0,25.0,6.0,3994.0,2016
Western Australia,$950 and over,20.0,81.0,34.0,35.0,40.0,67.0,69.0,138.0,140.0,193.0,220.0,167.0,235.0,560.0,341.0,313.0,1489.0,608.0,607.0,581.0,817.0,213.0,740.0,51.0,0.0,7773.0,2016
Western Australia,Not stated,236.0,645.0,303.0,640.0,562.0,851.0,693.0,982.0,1073.0,1288.0,1114.0,891.0,975.0,1821.0,1134.0,833.0,962.0,412.0,336.0,257.0,254.0,96.0,2896.0,2488.0,117.0,21871.0,2016
Western Australia,Not applicable,3035.0,13836.0,8061.0,15317.0,16073.0,48672.0,34836.0,75762.0,69739.0,97447.0,97666.0,91239.0,97850.0,208954.0,152418.0,106984.0,93001.0,59653.0,55358.0,49569.0,37751.0,6752.0,153680.0,29905.0,232231.0,1855790.0,2016
Tasmania,Nil payments,8.0,36.0,54.0,139.0,167.0,327.0,284.0,355.0,426.0,489.0,494.0,326.0,301.0,446.0,248.0,137.0,105.0,29.0,19.0,14.0,10.0,6.0,284.0,67.0,4.0,4801.0,2016
Tasmania,$1-$74,3.0,22.0,70.0,380.0,103.0,180.0,130.0,132.0,124.0,145.0,105.0,99.0,52.0,126.0,72.0,18.0,44.0,11.0,8.0,3.0,8.0,0.0,98.0,59.0,6.0,1986.0,2016
Tasmania,$75-$99,13.0,25.0,52.0,282.0,482.0,627.0,122.0,193.0,128.0,82.0,73.0,49.0,17.0,34.0,7.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,74.0,123.0,0.0,2393.0,2016
Tasmania,$100-$124,19.0,44.0,81.0,463.0,864.0,1109.0,404.0,471.0,328.0,278.0,202.0,100.0,69.0,120.0,83.0,9.0,35.0,4.0,5.0,0.0,4.0,0.0,179.0,197.0,12.0,5070.0,2016
Tasmania,$125-$149,11.0,45.0,49.0,252.0,425.0,736.0,575.0,536.0,339.0,280.0,182.0,130.0,52.0,89.0,24.0,28.0,24.0,6.0,4.0,0.0,14.0,0.0,209.0,132.0,5.0,4151.0,2016
Tasmania,$150-$174,12.0,63.0,64.0,335.0,649.0,1106.0,895.0,1209.0,749.0,547.0,357.0,252.0,161.0,251.0,77.0,31.0,37.0,19.0,3.0,0.0,21.0,0.0,383.0,185.0,6.0,7414.0,2016
Tasmania,$175-$199,22.0,77.0,73.0,327.0,599.0,993.0,1083.0,1202.0,889.0,766.0,512.0,236.0,201.0,199.0,55.0,28.0,48.0,5.0,5.0,4.0,9.0,0.0,412.0,171.0,10.0,7939.0,2016
Tasmania,$200-$224,41.0,99.0,76.0,392.0,629.0,1322.0,1633.0,1978.0,1730.0,1762.0,1222.0,585.0,457.0,467.0,206.0,49.0,41.0,18.0,28.0,17.0,48.0,13.0,875.0,321.0,21.0,14028.0,2016
Tasmania,$225-$249,12.0,99.0,57.0,216.0,366.0,784.0,1002.0,1230.0,1244.0,1263.0,908.0,493.0,340.0,399.0,123.0,41.0,23.0,12.0,10.0,0.0,27.0,0.0,468.0,117.0,8.0,9233.0,2016
Tasmania,$250-$274,15.0,102.0,55.0,293.0,369.0,1015.0,1408.0,1958.0,1928.0,2164.0,1735.0,1052.0,761.0,866.0,297.0,142.0,99.0,14.0,36.0,6.0,31.0,8.0,955.0,226.0,5.0,15542.0,2016
Tasmania,$275-$299,14.0,107.0,42.0,125.0,220.0,510.0,956.0,1198.0,1309.0,1549.0,1163.0,743.0,519.0,713.0,226.0,104.0,98.0,31.0,19.0,8.0,21.0,0.0,686.0,107.0,3.0,10485.0,2016
Tasmania,$300-$324,18.0,101.0,49.0,185.0,228.0,505.0,787.0,1073.0,1394.0,1741.0,1605.0,1162.0,907.0,1109.0,503.0,191.0,120.0,36.0,33.0,17.0,25.0,0.0,794.0,107.0,24.0,12739.0,2016
Tasmania,$325-$349,15.0,29.0,16.0,72.0,55.0,162.0,257.0,417.0,572.0,625.0,819.0,429.0,422.0,624.0,237.0,87.0,59.0,30.0,3.0,22.0,7.0,0.0,340.0,23.0,3.0,5327.0,2016
Tasmania,$350-$374,9.0,65.0,38.0,29.0,84.0,221.0,273.0,423.0,494.0,722.0,857.0,598.0,537.0,856.0,370.0,201.0,89.0,50.0,36.0,36.0,21.0,7.0,504.0,27.0,3.0,6558.0,2016
Tasmania,$375-$399,13.0,34.0,13.0,13.0,35.0,51.0,122.0,142.0,239.0,289.0,299.0,304.0,274.0,429.0,289.0,128.0,111.0,26.0,8.0,36.0,3.0,0.0,258.0,15.0,0.0,3151.0,2016
Tasmania,$400-$424,14.0,33.0,25.0,27.0,13.0,43.0,74.0,134.0,231.0,321.0,276.0,265.0,279.0,512.0,297.0,157.0,101.0,73.0,22.0,24.0,15.0,0.0,309.0,17.0,9.0,3262.0,2016
Tasmania,$425-$449,6.0,25.0,10.0,13.0,6.0,21.0,5.0,31.0,43.0,79.0,124.0,128.0,113.0,158.0,129.0,46.0,27.0,30.0,14.0,13.0,10.0,0.0,115.0,3.0,0.0,1158.0,2016
Tasmania,$450-$549,16.0,54.0,54.0,45.0,21.0,49.0,62.0,98.0,126.0,237.0,218.0,294.0,243.0,576.0,328.0,227.0,249.0,126.0,74.0,48.0,30.0,0.0,400.0,17.0,8.0,3611.0,2016
Tasmania,$550-$649,6.0,51.0,3.0,12.0,11.0,29.0,43.0,44.0,32.0,69.0,78.0,43.0,73.0,109.0,73.0,85.0,84.0,45.0,49.0,16.0,18.0,0.0,151.0,0.0,0.0,1126.0,2016
Tasmania,$650-$749,5.0,13.0,12.0,5.0,3.0,11.0,15.0,15.0,8.0,4.0,31.0,15.0,20.0,27.0,36.0,43.0,17.0,8.0,16.0,22.0,27.0,0.0,39.0,5.0,0.0,397.0,2016
Tasmania,$750-$849,0.0,0.0,4.0,3.0,0.0,6.0,0.0,3.0,11.0,19.0,4.0,6.0,20.0,17.0,17.0,0.0,7.0,5.0,23.0,7.0,5.0,0.0,11.0,0.0,0.0,176.0,2016
Tasmania,$850-$949,0.0,4.0,0.0,8.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,4.0,0.0,9.0,3.0,0.0,47.0,2016
Tasmania,$950 and over,0.0,16.0,0.0,0.0,13.0,9.0,26.0,20.0,12.0,16.0,10.0,4.0,7.0,15.0,6.0,4.0,0.0,3.0,8.0,0.0,12.0,0.0,21.0,26.0,0.0,224.0,2016
Tasmania,Not stated,40.0,108.0,66.0,145.0,177.0,252.0,257.0,239.0,253.0,230.0,224.0,161.0,150.0,173.0,119.0,42.0,95.0,13.0,16.0,21.0,11.0,0.0,375.0,537.0,10.0,3702.0,2016
Tasmania,Not applicable,472.0,1871.0,1543.0,3957.0,4952.0,16505.0,11121.0,25595.0,22666.0,29706.0,28835.0,24480.0,23515.0,42037.0,26845.0,16039.0,10178.0,5377.0,4829.0,4203.0,3076.0,560.0,25687.0,6643.0,35995.0,376679.0,2016
Northern Territory,Nil payments,9.0,58.0,26.0,85.0,60.0,173.0,85.0,201.0,261.0,386.0,377.0,431.0,513.0,985.0,690.0,483.0,510.0,243.0,186.0,129.0,137.0,6.0,567.0,122.0,38.0,6751.0,2016
Northern Territory,$1-$74,38.0,90.0,226.0,685.0,469.0,1038.0,803.0,1210.0,1374.0,1668.0,1427.0,1065.0,821.0,1158.0,544.0,377.0,214.0,162.0,85.0,87.0,107.0,18.0,2808.0,1130.0,5.0,17644.0,2016
Northern Territory,$75-$99,19.0,10.0,74.0,224.0,295.0,519.0,273.0,378.0,540.0,407.0,466.0,390.0,268.0,439.0,187.0,182.0,88.0,42.0,43.0,46.0,34.0,4.0,828.0,226.0,11.0,6001.0,2016
Northern Territory,$100-$124,0.0,30.0,32.0,165.0,179.0,287.0,356.0,403.0,448.0,440.0,479.0,318.0,275.0,410.0,178.0,142.0,66.0,44.0,22.0,17.0,14.0,11.0,890.0,156.0,11.0,5382.0,2016
Northern Territory,$125-$149,10.0,16.0,13.0,67.0,62.0,195.0,136.0,199.0,207.0,218.0,172.0,123.0,93.0,184.0,122.0,68.0,4.0,24.0,9.0,15.0,12.0,12.0,421.0,63.0,0.0,2448.0,2016
Northern Territory,$150-$174,11.0,31.0,32.0,59.0,62.0,193.0,135.0,251.0,307.0,292.0,304.0,268.0,168.0,240.0,122.0,66.0,47.0,32.0,16.0,9.0,33.0,0.0,406.0,72.0,7.0,3168.0,2016
Northern Territory,$175-$199,5.0,3.0,15.0,27.0,49.0,64.0,99.0,136.0,159.0,235.0,198.0,99.0,101.0,172.0,99.0,55.0,11.0,34.0,8.0,10.0,7.0,0.0,154.0,43.0,0.0,1764.0,2016
Northern Territory,$200-$224,3.0,11.0,11.0,33.0,44.0,91.0,147.0,139.0,184.0,302.0,245.0,199.0,154.0,204.0,129.0,78.0,46.0,37.0,16.0,12.0,16.0,4.0,296.0,88.0,3.0,2498.0,2016
Northern Territory,$225-$249,0.0,14.0,0.0,18.0,17.0,14.0,55.0,64.0,110.0,131.0,173.0,279.0,198.0,379.0,277.0,95.0,65.0,58.0,15.0,43.0,12.0,0.0,239.0,24.0,0.0,2289.0,2016
Northern Territory,$250-$274,3.0,8.0,4.0,14.0,31.0,35.0,67.0,130.0,129.0,203.0,284.0,228.0,293.0,516.0,369.0,209.0,152.0,46.0,37.0,25.0,5.0,0.0,266.0,46.0,6.0,3093.0,2016
Northern Territory,$275-$299,0.0,4.0,0.0,7.0,12.0,19.0,34.0,53.0,90.0,138.0,81.0,117.0,60.0,179.0,91.0,23.0,29.0,9.0,8.0,6.0,3.0,0.0,99.0,17.0,0.0,1085.0,2016
Northern Territory,$300-$324,5.0,5.0,12.0,23.0,32.0,69.0,76.0,127.0,182.0,294.0,292.0,247.0,231.0,439.0,248.0,186.0,109.0,65.0,61.0,47.0,22.0,0.0,202.0,27.0,0.0,2997.0,2016
Northern Territory,$325-$349,4.0,10.0,3.0,11.0,11.0,23.0,56.0,52.0,130.0,180.0,176.0,128.0,115.0,234.0,107.0,62.0,61.0,19.0,20.0,31.0,19.0,0.0,84.0,10.0,0.0,1541.0,2016
Northern Territory,$350-$374,7.0,15.0,8.0,13.0,24.0,37.0,65.0,142.0,174.0,339.0,414.0,321.0,351.0,694.0,321.0,163.0,114.0,47.0,58.0,35.0,17.0,4.0,193.0,32.0,12.0,3604.0,2016
Northern Territory,$375-$399,0.0,4.0,17.0,3.0,21.0,20.0,54.0,73.0,87.0,175.0,230.0,207.0,252.0,329.0,217.0,146.0,63.0,25.0,24.0,36.0,24.0,4.0,151.0,20.0,12.0,2198.0,2016
Northern Territory,$400-$424,4.0,33.0,10.0,21.0,11.0,26.0,83.0,115.0,215.0,289.0,383.0,381.0,365.0,836.0,464.0,265.0,123.0,73.0,40.0,44.0,40.0,10.0,375.0,25.0,3.0,4228.0,2016
Northern Territory,$425-$449,0.0,4.0,0.0,6.0,4.0,13.0,9.0,28.0,82.0,98.0,133.0,155.0,125.0,309.0,179.0,99.0,104.0,21.0,24.0,37.0,18.0,0.0,155.0,7.0,0.0,1620.0,2016
Northern Territory,$450-$549,5.0,36.0,38.0,36.0,24.0,77.0,105.0,203.0,314.0,598.0,806.0,840.0,981.0,2395.0,1480.0,1164.0,905.0,388.0,364.0,395.0,143.0,33.0,1060.0,78.0,18.0,12486.0,2016
Northern Territory,$550-$649,5.0,25.0,9.0,14.0,8.0,30.0,50.0,75.0,106.0,226.0,349.0,337.0,475.0,1360.0,980.0,711.0,864.0,525.0,439.0,446.0,172.0,45.0,705.0,50.0,3.0,8006.0,2016
Northern Territory,$650-$749,5.0,19.0,5.0,8.0,12.0,13.0,8.0,21.0,46.0,99.0,138.0,143.0,167.0,537.0,495.0,385.0,669.0,345.0,308.0,297.0,252.0,67.0,372.0,11.0,0.0,4420.0,2016
Northern Territory,$750-$849,0.0,11.0,4.0,0.0,0.0,0.0,11.0,17.0,4.0,24.0,36.0,64.0,76.0,223.0,171.0,167.0,318.0,194.0,177.0,162.0,137.0,14.0,201.0,10.0,0.0,2025.0,2016
Northern Territory,$850-$949,0.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,6.0,13.0,28.0,16.0,23.0,94.0,44.0,68.0,131.0,49.0,32.0,98.0,101.0,42.0,83.0,7.0,3.0,859.0,2016
Northern Territory,$950 and over,7.0,3.0,9.0,0.0,3.0,4.0,10.0,16.0,10.0,38.0,48.0,28.0,54.0,94.0,52.0,84.0,244.0,122.0,116.0,119.0,86.0,21.0,120.0,6.0,0.0,1293.0,2016
Northern Territory,Not stated,6.0,73.0,78.0,154.0,123.0,242.0,210.0,270.0,363.0,387.0,510.0,439.0,414.0,831.0,426.0,263.0,486.0,194.0,157.0,84.0,63.0,29.0,1437.0,1417.0,24.0,8692.0,2016
Northern Territory,Not applicable,151.0,735.0,369.0,727.0,774.0,1986.0,1360.0,2977.0,3155.0,4638.0,4882.0,4414.0,5157.0,11735.0,9933.0,8353.0,6889.0,4224.0,4106.0,4503.0,3170.0,641.0,9604.0,4552.0,44995.0,144032.0,2016
Australian Capital Territory,Nil payments,3.0,46.0,17.0,70.0,49.0,110.0,73.0,87.0,98.0,151.0,130.0,129.0,147.0,228.0,119.0,138.0,43.0,37.0,30.0,47.0,14.0,29.0,130.0,14.0,0.0,1940.0,2016
Australian Capital Territory,$1-$74,14.0,40.0,35.0,264.0,111.0,102.0,60.0,44.0,29.0,34.0,43.0,32.0,19.0,37.0,14.0,9.0,7.0,0.0,0.0,7.0,0.0,4.0,38.0,23.0,0.0,969.0,2016
Australian Capital Territory,$75-$99,6.0,21.0,32.0,252.0,504.0,511.0,120.0,121.0,90.0,52.0,45.0,25.0,9.0,24.0,17.0,3.0,11.0,4.0,0.0,0.0,5.0,3.0,82.0,68.0,0.0,2008.0,2016
Australian Capital Territory,$100-$124,16.0,43.0,52.0,259.0,628.0,890.0,459.0,281.0,210.0,185.0,95.0,67.0,56.0,77.0,18.0,32.0,19.0,3.0,0.0,0.0,10.0,3.0,119.0,96.0,6.0,3618.0,2016
Australian Capital Territory,$125-$149,0.0,27.0,35.0,140.0,231.0,324.0,328.0,375.0,164.0,134.0,88.0,56.0,44.0,60.0,32.0,19.0,8.0,6.0,0.0,4.0,7.0,0.0,113.0,35.0,0.0,2241.0,2016
Australian Capital Territory,$150-$174,8.0,57.0,22.0,104.0,122.0,323.0,328.0,461.0,327.0,244.0,139.0,92.0,76.0,120.0,49.0,27.0,25.0,5.0,12.0,22.0,30.0,3.0,138.0,31.0,4.0,2771.0,2016
Australian Capital Territory,$175-$199,10.0,33.0,34.0,65.0,97.0,143.0,216.0,295.0,231.0,180.0,110.0,100.0,45.0,87.0,31.0,17.0,13.0,19.0,11.0,8.0,0.0,0.0,98.0,14.0,0.0,1854.0,2016
Australian Capital Territory,$200-$224,0.0,35.0,32.0,56.0,105.0,132.0,198.0,313.0,349.0,235.0,187.0,97.0,72.0,136.0,75.0,46.0,59.0,8.0,10.0,13.0,12.0,0.0,158.0,19.0,0.0,2353.0,2016
Australian Capital Territory,$225-$249,5.0,26.0,12.0,25.0,46.0,53.0,111.0,176.0,201.0,240.0,161.0,163.0,145.0,213.0,143.0,87.0,44.0,24.0,12.0,13.0,16.0,0.0,164.0,8.0,0.0,2107.0,2016
Australian Capital Territory,$250-$274,0.0,18.0,7.0,39.0,39.0,101.0,133.0,191.0,258.0,331.0,285.0,248.0,189.0,339.0,235.0,115.0,65.0,15.0,14.0,17.0,3.0,7.0,171.0,21.0,5.0,2836.0,2016
Australian Capital Territory,$275-$299,0.0,28.0,4.0,32.0,20.0,57.0,92.0,136.0,204.0,329.0,299.0,205.0,140.0,220.0,74.0,46.0,27.0,18.0,12.0,7.0,7.0,0.0,90.0,6.0,9.0,2074.0,2016
Australian Capital Territory,$300-$324,23.0,53.0,28.0,54.0,60.0,120.0,244.0,325.0,450.0,774.0,670.0,477.0,434.0,773.0,436.0,263.0,208.0,104.0,116.0,59.0,24.0,0.0,309.0,18.0,3.0,6046.0,2016
Australian Capital Territory,$325-$349,5.0,33.0,16.0,28.0,37.0,74.0,119.0,205.0,260.0,533.0,553.0,468.0,349.0,662.0,334.0,164.0,183.0,109.0,104.0,58.0,47.0,4.0,233.0,22.0,4.0,4593.0,2016
Australian Capital Territory,$350-$374,19.0,60.0,33.0,60.0,60.0,160.0,209.0,347.0,479.0,819.0,1028.0,938.0,777.0,1396.0,616.0,319.0,217.0,75.0,68.0,62.0,12.0,0.0,385.0,16.0,0.0,8137.0,2016
Australian Capital Territory,$375-$399,8.0,86.0,26.0,60.0,38.0,86.0,185.0,229.0,346.0,693.0,884.0,717.0,838.0,1280.0,772.0,348.0,214.0,87.0,43.0,44.0,3.0,8.0,292.0,30.0,10.0,7308.0,2016
Australian Capital Territory,$400-$424,11.0,132.0,32.0,56.0,63.0,110.0,173.0,302.0,533.0,879.0,1159.0,1039.0,994.0,2116.0,1425.0,576.0,498.0,161.0,168.0,87.0,45.0,3.0,661.0,48.0,7.0,11286.0,2016
Australian Capital Territory,$425-$449,7.0,47.0,20.0,28.0,32.0,51.0,112.0,128.0,168.0,398.0,444.0,471.0,461.0,1297.0,777.0,363.0,248.0,154.0,86.0,50.0,40.0,4.0,339.0,31.0,0.0,5770.0,2016
Australian Capital Territory,$450-$549,38.0,257.0,55.0,118.0,101.0,164.0,294.0,349.0,600.0,1073.0,1281.0,1603.0,1696.0,4237.0,3166.0,2223.0,1848.0,721.0,663.0,474.0,234.0,12.0,1531.0,76.0,6.0,22829.0,2016
Australian Capital Territory,$550-$649,26.0,140.0,38.0,31.0,39.0,39.0,49.0,108.0,146.0,269.0,381.0,381.0,518.0,1275.0,1077.0,968.0,1042.0,548.0,586.0,423.0,332.0,28.0,730.0,12.0,3.0,9186.0,2016
Australian Capital Territory,$650-$749,0.0,72.0,15.0,9.0,5.0,16.0,16.0,34.0,73.0,68.0,128.0,85.0,131.0,405.0,327.0,265.0,415.0,295.0,220.0,252.0,156.0,25.0,340.0,21.0,3.0,3390.0,2016
Australian Capital Territory,$750-$849,3.0,21.0,17.0,10.0,6.0,18.0,14.0,21.0,36.0,63.0,52.0,33.0,60.0,127.0,104.0,88.0,164.0,87.0,109.0,116.0,129.0,23.0,166.0,3.0,3.0,1468.0,2016
Australian Capital Territory,$850-$949,0.0,21.0,6.0,3.0,0.0,0.0,0.0,4.0,3.0,18.0,17.0,13.0,19.0,76.0,54.0,43.0,113.0,77.0,86.0,64.0,69.0,6.0,77.0,8.0,0.0,781.0,2016
Australian Capital Territory,$950 and over,6.0,25.0,3.0,12.0,7.0,10.0,5.0,9.0,4.0,45.0,43.0,38.0,35.0,128.0,36.0,101.0,161.0,84.0,62.0,70.0,113.0,46.0,151.0,13.0,3.0,1222.0,2016
Australian Capital Territory,Not stated,22.0,117.0,60.0,130.0,128.0,153.0,119.0,127.0,197.0,176.0,203.0,130.0,133.0,254.0,156.0,67.0,64.0,45.0,28.0,43.0,15.0,0.0,363.0,249.0,12.0,2970.0,2016
Australian Capital Territory,Not applicable,185.0,997.0,626.0,1065.0,1282.0,3404.0,3279.0,5614.0,7003.0,10629.0,11988.0,12352.0,12415.0,31702.0,27588.0,24671.0,22493.0,13457.0,15180.0,13150.0,11917.0,1414.0,17917.0,2367.0,33300.0,286017.0,2016
Other Territories,Nil payments,0.0,0.0,0.0,0.0,4.0,7.0,8.0,10.0,0.0,20.0,26.0,32.0,7.0,24.0,14.0,15.0,8.0,19.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,220.0,2016
Other Territories,$1-$74,0.0,0.0,7.0,0.0,0.0,0.0,6.0,10.0,0.0,13.0,9.0,3.0,12.0,36.0,29.0,23.0,3.0,7.0,16.0,0.0,6.0,0.0,10.0,13.0,0.0,207.0,2016
Other Territories,$75-$99,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,3.0,12.0,15.0,0.0,4.0,4.0,20.0,7.0,3.0,3.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,106.0,2016
Other Territories,$100-$124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,5.0,17.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,89.0,2016
Other Territories,$125-$149,0.0,0.0,0.0,0.0,4.0,10.0,4.0,5.0,7.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,56.0,2016
Other Territories,$150-$174,0.0,0.0,0.0,9.0,3.0,4.0,8.0,12.0,13.0,19.0,17.0,4.0,10.0,14.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,139.0,2016
Other Territories,$175-$199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,17.0,7.0,9.0,27.0,16.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,7.0,0.0,0.0,116.0,2016
