Date,Category,Description1,Description2,Description3,Description4,Description5,Description6,Description7,Estimate,Value,added_datetime
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Actual,change from prior month,Actual,Y,-0.006054124229383229,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Percentage,change from prior month,Actual,Y,-0.34149751245962806,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Actual,change from prior month,Actual,Y,-0.0018748701149888802,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Percentage,change from prior month,Actual,Y,-4.212244697043843e-05,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,-,Actual,change from prior month,Actual,Y,0.0005648752725175843,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Actual,change from prior month,Actual,Y,-0.002439745387712078,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Percentage,change from prior month,Actual,Y,-0.13676485577791758,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Actual,change from prior month,Actual,Y,-0.00031088868733067794,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Percentage,change from prior month,Actual,Y,-0.017439687570792988,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Actual,change from prior month,Actual,Y,-0.0039114693861854385,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Percentage,change from prior month,Actual,Y,-0.21972511796265448,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Actual,change from prior month,Actual,Y,-0.0018748701151944935,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Percentage,change from prior month,Actual,Y,-0.10515734165785157,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Number,-,Actual,change from prior month,Percentage,Y,-0.10509156171836123,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Actual,change from prior month,Percentage,Y,-66.42851863157179,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Percentage,change from prior month,Percentage,Y,-66.50738082081975,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Actual,change from prior month,Percentage,Y,4.213933712560505e-05,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Percentage,change from prior month,Percentage,Y,4.2139337118083155e-05,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,-,Actual,change from prior month,Percentage,Y,0.03167291047164025,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Actual,change from prior month,Percentage,Y,-428.1163866188086,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Percentage,change from prior month,Percentage,Y,-428.01249551476843,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Actual,change from prior month,Percentage,Y,-40.934491945424995,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Percentage,change from prior month,Percentage,Y,-40.95319378749305,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Actual,change from prior month,Percentage,Y,-14.588125918527076,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Percentage,change from prior month,Percentage,Y,-14.615169779359219,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Actual,change from prior month,Percentage,Y,-168.00181554738575,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Percentage,change from prior month,Percentage,Y,-168.00181554738575,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Actual,change from prior year,Actual,N,-0.0334561139802223,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Percentage,change from prior year,Actual,N,-1.9220622403902266,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Actual,change from prior year,Actual,N,-691.9981509815293,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Percentage,change from prior year,Actual,N,-0.007321750763452428,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,-,Actual,change from prior year,Actual,N,0.0243345903619141,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Actual,change from prior year,Actual,N,-0.02248557189152489,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Percentage,change from prior year,Actual,N,-1.2763611218643074,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Actual,change from prior year,Actual,Y,-0.0025943878332339338,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Percentage,change from prior year,Actual,Y,-0.1477816488281137,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Actual,change from prior year,Actual,N,0.013053686425102977,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Percentage,change from prior year,Actual,N,0.724063332098983,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Actual,change from prior year,Actual,N,-0.02108036543993408,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Percentage,change from prior year,Actual,N,-1.1972006393420358,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Number,-,Actual,change from prior year,Percentage,N,0.10385929655452628,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Actual,change from prior year,Percentage,N,-91.621095312385,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,prior year,Percentage,change from prior year,Percentage,N,-91.78736942568958,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Actual,change from prior year,Percentage,N,18.41782510098075,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,calendar year to date,Percentage,change from prior year,Percentage,N,0.007325220082370929,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,-,Actual,change from prior year,Percentage,N,1.3828866043130887,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Actual,change from prior year,Percentage,N,-109.07010621654514,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,12 month rolling average,Percentage,change from prior year,Percentage,N,-108.9463878178423,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Actual,change from prior year,Percentage,Y,-85.25819409386366,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior month change,Percentage,change from prior year,Percentage,Y,-85.45927582070921,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Actual,change from prior year,Percentage,N,132.5578817814577,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,12 month rolling average,prior year change,Percentage,change from prior year,Percentage,N,129.3857371502027,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Actual,change from prior year,Percentage,N,-103.7344138175509,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Total,Average Number Of Individuals Per Application,Total,Difference,financial year to date,Percentage,change from prior year,Percentage,N,-103.68638706306221,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Number,-,Actual,-,-,N,1.9542586750788644,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Actual,-,-,N,-0.06079412204537715,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Percentage,-,-,N,-3.016998965592304,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Actual,-,-,N,-4449.045741324921,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Percentage,-,-,N,-99.95609394124739,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,-,Actual,-,-,N,1.9800498165623723,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Actual,-,-,N,-0.025791141483507918,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Percentage,-,-,N,-1.3025501312024936,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Actual,-,-,Y,-0.005029822277251148,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Percentage,-,-,Y,-0.2540250369045554,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Actual,-,-,N,-0.04489709952415946,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Percentage,-,-,N,-2.267473229643623,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Actual,-,-,N,-0.021213023034343026,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Percentage,-,-,N,-1.073820650258052,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Actual,change from prior month,Actual,Y,0.009181834127802269,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Percentage,change from prior month,Actual,Y,0.43060076617273735,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Actual,change from prior month,Actual,Y,-0.005466076995617186,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Percentage,change from prior month,Actual,Y,-0.00012280559414534764,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,-,Actual,change from prior month,Actual,Y,-0.008457059652576149,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Actual,change from prior month,Actual,Y,0.002990982656961627,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Percentage,change from prior month,Actual,Y,0.14487378695137698,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Actual,change from prior month,Actual,Y,0.0008015074038471371,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Percentage,change from prior month,Actual,Y,0.03922663603901577,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Actual,change from prior month,Actual,Y,-0.007689208403961027,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Percentage,change from prior month,Actual,Y,-0.39632601032787584,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Actual,change from prior month,Actual,Y,-0.005466076995614522,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Percentage,change from prior month,Actual,Y,-0.2766973073233713,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Number,-,Actual,change from prior month,Percentage,Y,-0.278920648924211,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Actual,change from prior month,Percentage,Y,-13.121412882274422,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Percentage,change from prior month,Percentage,Y,-12.489871205329454,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Actual,change from prior month,Percentage,Y,0.00012285968787532691,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Percentage,change from prior month,Percentage,Y,0.00012285968787065707,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,-,Actual,change from prior month,Percentage,Y,-0.4252969780357943,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Actual,change from prior month,Percentage,Y,-10.391806533681475,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Percentage,change from prior month,Percentage,Y,-10.00907786131913,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Actual,change from prior month,Percentage,Y,-13.744848048038666,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Percentage,change from prior month,Percentage,Y,-13.376440667932332,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Actual,change from prior month,Percentage,Y,20.665531349576845,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Percentage,change from prior month,Percentage,Y,21.180910098180668,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Actual,change from prior month,Percentage,Y,34.71198149895917,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Percentage,change from prior month,Percentage,Y,34.71198149895917,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Actual,change from prior year,Actual,N,-0.05839136770006248,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Percentage,change from prior year,Actual,N,-2.8982355292104294,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Actual,change from prior year,Actual,N,-692.0664817352695,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Percentage,change from prior year,Actual,N,-0.009851334446324245,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,-,Actual,change from prior year,Actual,N,-0.045464721243998474,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Actual,change from prior year,Actual,N,-0.021017014025040748,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Percentage,change from prior year,Actual,N,-1.0668506400678832,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Actual,change from prior year,Actual,Y,-0.004829592748474925,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Percentage,change from prior year,Actual,Y,-0.24413967074011056,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Actual,change from prior year,Actual,N,-0.048780385635112916,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Percentage,change from prior year,Actual,N,-2.459191730719357,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Actual,change from prior year,Actual,N,-0.019736577550321988,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Percentage,change from prior year,Actual,N,-1.0008094160888246,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Number,-,Actual,change from prior year,Percentage,N,-3.2899691087779703,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Actual,change from prior year,Percentage,N,2430.1846676055166,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,prior year,Percentage,change from prior year,Percentage,N,2440.3432718899953,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Actual,change from prior year,Percentage,N,18.42082252567077,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,calendar year to date,Percentage,change from prior year,Percentage,N,0.009856633115344238,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,-,Actual,change from prior year,Percentage,N,-2.2446010826087033,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Actual,change from prior year,Percentage,N,440.22733385062753,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,12 month rolling average,Percentage,change from prior year,Percentage,N,452.6317112235912,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Actual,change from prior year,Percentage,Y,2412.0282248041926,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior month change,Percentage,change from prior year,Percentage,Y,2469.707916518243,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Actual,change from prior year,Percentage,N,-1256.1625448488003,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,12 month rolling average,prior year change,Percentage,change from prior year,Percentage,N,-1282.709658650998,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Actual,change from prior year,Percentage,N,1336.7630409603905,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Priority,Average Number Of Individuals Per Application,Priority,Difference,financial year to date,Percentage,change from prior year,Percentage,N,1370.7608527327711,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Number,-,Actual,-,-,N,1.7219693835333056,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Actual,-,-,N,0.015123838297667502,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Percentage,-,-,N,0.8860695298343229,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Actual,-,-,N,-4449.278030616467,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Percentage,-,-,N,-99.96131275256047,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,-,Actual,-,-,N,1.7194416840413382,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Actual,-,-,N,0.0025276994919674056,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Percentage,-,-,N,0.14700699159661848,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Actual,-,-,Y,0.0015085776588925827,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Percentage,-,-,Y,0.08773648288826259,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Actual,-,-,N,0.03181632677490684,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Percentage,-,-,N,1.8503870803065818,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Actual,-,-,N,0.003315591201931367,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Percentage,-,-,N,0.19291792312829498,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Actual,change from prior month,Actual,Y,-0.009552146687394014,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Percentage,change from prior month,Actual,Y,-0.5665151862913287,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Actual,change from prior month,Actual,Y,-0.0014705159501318121,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Percentage,change from prior month,Actual,Y,-3.3037877997799114e-05,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,-,Actual,change from prior month,Actual,Y,0.0023616311679792723,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Actual,change from prior month,Actual,Y,-0.0038321471181301803,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Percentage,change from prior month,Actual,Y,-0.22338031792078164,2024-02-07 09:10:59.380658
